brand,skucode,upc,Final Desc,wholesale_price,retail_price
HERBSMITH,FW0015,718122578696,Bladder Care Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0007,718122578993,Bladder Care for Dogs & Cats 90 tab,18.59,30.99
HERBSMITH,FW0009,718122541690,Calm Shen Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0002,718122126552,Calm Shen for Dogs & Cats 90 tab,18.59,30.99
HERBSMITH,FW0008,718122541591,Clear AllerQi Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0001,718122126651,Clear AllerQi for Dogs & Cats 90 tab,18.59,30.99
HERBSMITH,FW0010,718122541898,Comfort Aches Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0003,718122126453,Comfort Aches for Dogs & Cats 90 tab,18.59,30.99
HERBSMITH,FW0025,617395629367,Dog Breath Dental Treats for Large Dogs 15 chew,14.99,24.99
HERBSMITH,FW0026,617395629374,Dog Breath Dental Treats for Small Dogs 30 chew,11.99,19.99
HERBSMITH,FW0024,718122578290,Microflora Plus Digestion for Dogs & Cats 120 capsule,22.79,37.99
HERBSMITH,FW0023,718122578191,Microflora Plus Digestion for Dogs & Cats 60 capsule,12.59,20.99
HERBSMITH,FW0014,718122542192,Milk Thistle Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0027,617395629398,Nutrients Superfood for Large Dogs 6.5 oz,10.79,17.99
HERBSMITH,FW0028,617395629381,Nutrients Superfood for Small Dogs 2.93 oz,5.99,9.99
HERBSMITH,FW0035,617395629626,Sassy Cat Treats Freeze Dried Chicken Apple & Spinach 1.25 oz,2.99,4.99
HERBSMITH,FW0036,617395629565,Sassy Cat Treats Freeze Dried Salmon 1.25 oz,2.99,4.99
HERBSMITH,FW0037,617395629633,Sassy Cat Treats Freeze Dried Whitefish 1.25 oz,2.99,4.99
HERBSMITH,FW0043,617395629466,Smiling Dog Kibble Seasoning Beef 3.63 oz,4.19,6.99
HERBSMITH,FW0038,718122539291,Smiling Dog Kibble Seasoning Beef 4.87 oz,5.39,8.99
HERBSMITH,FW0039,718122539390,Smiling Dog Kibble Seasoning Chicken 4.3 oz,5.39,8.99
HERBSMITH,FW0042,617395629442,Smiling Dog Kibble Seasoning Chicken 2.25 oz,4.19,6.99
HERBSMITH,FW0041,617395629459,Smiling Dog Kibble Seasoning Duck 3.13 oz,4.19,6.99
HERBSMITH,FW0040,718122539499,Smiling Dog Kibble Seasoning Duck 5.04 oz,5.39,8.99
HERBSMITH,FW0034,718122577194,Smiling Dog Treats Dry Roasted Chicken 3 oz,5.39,8.99
HERBSMITH,FW0033,718122575992,Smiling Dog Treats Dry Roasted Duck 3 oz,5.39,8.99
HERBSMITH,FW0032,718122576791,Smiling Dog Treats Dry Roasted Turkey 3 oz,5.39,8.99
HERBSMITH,FW0030,718122538997,Smiling Dog Treats Freeze Dried Beef 2.5 oz,5.99,9.99
HERBSMITH,FW0029,718122539093,Smiling Dog Treats Freeze Dried Chicken 2.5 oz,5.99,9.99
HERBSMITH,FW0031,718122539192,Smiling Dog Treats Freeze Dried Duck 2.5 oz,5.99,9.99
HERBSMITH,FW0011,718122541799,Soothe Joints Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0004,718122126859,Soothe Joints for Dogs & Cats 90 tab,18.59,30.99
HERBSMITH,FW0019,718122577798,Sound Dog Viscosity Large 120 chew,44.39,73.99
HERBSMITH,FW0018,718122577699,Sound Dog Viscosity Large 60 chew,22.19,36.99
HERBSMITH,FW0021,718122579792,Sound Dog Viscosity Powder 150 gm,17.99,29.99
HERBSMITH,FW0022,718122579891,Sound Dog Viscosity Powder 500 gm,49.79,82.99
HERBSMITH,FW0020,718122579693,Sound Dog Viscosity Powder 75 gm,10.19,16.99
HERBSMITH,FW0017,718122577590,Sound Dog Viscosity Small 120 chew,22.79,37.99
HERBSMITH,FW0016,718122577491,Sound Dog Viscosity Small 60 chew,12.59,20.99
HERBSMITH,FW0012,718122541997,Support Immunity Powder for Dogs & Cats 75 gm,13.79,22.99
HERBSMITH,FW0005,718122126958,Support Immunity for Dogs & Cats 90 tab,18.59,30.99
HERBTHEORY,QR0001,858036004079,2-Day Detox 60 capvegi,10.98,21.95
HERBTHEORY,QR0007,858036004062,Blood Glucose 30 capvegi,15.98,31.95
HERBTHEORY,QR0008,858036004291,Eye Care 60 capvegi,11.98,23.95
HERBTHEORY,QR0012,858036004161,Female Fertility 60 capvegi,12.48,24.95
HERBTHEORY,QR0013,858036004307,Hair Skin &  Nails 60 capvegi,10.98,21.95
HERBTHEORY,QR0009,858036004055,Heart & LDL 30 capvegi,11.48,22.95
HERBTHEORY,QR0010,858036004277,Kidney Care 60 capvegi,10.98,21.95
HERBTHEORY,QR0002,858036004260,Lead Detox 60 capvegi,11.48,22.95
HERBTHEORY,QR0005,858036004086,Male Fertility 60 capvegi,12.48,24.95
HERBTHEORY,QR0014,858036004031,Menopause 30 capvegi,14.48,28.95
HERBTHEORY,QR0003,858036004017,Mental Agility 30 capvegi,13.98,27.95
HERBTHEORY,QR0015,858036004178,Postnatal Slim 60 capvegi,12.98,25.95
HERBTHEORY,QR0006,858036004314,Prostate Health 60 capvegi,11.48,22.95
HERBTHEORY,QR0011,858036004024,Stress & Sleep 90 capvegi,14.48,28.95
HERBTHEORY,QR0016,858036004000,Urinary Tract 30 capvegi,14.48,28.95
HERBTHEORY,QR0004,858036004048,Weight Management 60 capvegi,14.48,28.95
HERITAGE PRODUCTS,HG0080,076970821655,Tea Tree Essential Oil 1 oz,9.3,15.59
HERITAGE PRODUCTS,HG0079,076970821648,Tea Tree Essential Oil 4 oz,26.99,44.99
HERITAGE PRODUCTS,HG0046,076970111114,Alka-Thyme Mouthwash 16 oz,8.45,14.09
HERITAGE PRODUCTS,HG0006,076970110124,Aura Glow Skin Lotion Almond 2 oz,2.39,3.99
HERITAGE PRODUCTS,HG0009,076970110315,Aura Glow Skin Lotion Almond 8 oz,5.5,9.19
HERITAGE PRODUCTS,HG0186,076970169030,Arnica Aura Glow 8 oz,7.5,12.59
HERITAGE PRODUCTS,HG0003,076970111138,Atomidine Water Soluble Iodine Compound 2 oz,10.9,18.19
HERITAGE PRODUCTS,HG0066,076970112166,Aura Glow Skin Lotion Almond 16 oz,8.45,14.09
HERITAGE PRODUCTS,HG0106,076970442287,Aura Glow-Cream 4 oz,9,14.99
HERITAGE PRODUCTS,HG0010,076970110322,Aura Glow Skin Lotion Rose 8 oz,5.5,9.19
HERITAGE PRODUCTS,HG0067,076970113163,Aura Glow Skin Lotion Unscented 16 oz,8.35,13.99
HERITAGE PRODUCTS,HG0100,076970110148,Aura Glow-Lavender 2 oz,2.39,3.99
HERITAGE PRODUCTS,HG0104,076970110179,Aloe Glow-Unscented 2 oz,2.39,3.99
HERITAGE PRODUCTS,HG0203,076970632503,Aura Smudge Juniper Sage Spray 4 oz,7.8,12.99
HERITAGE PRODUCTS,HG0174,076970080083,Aura-Tone Honey Almond & Ginger with Arnica Lotion 8 oz,6.59,10.99
HERITAGE PRODUCTS,HG0176,076970080069,Aura-Tone Plumeria & St. John's Wort with Arnica 8 oz,6.59,10.99
HERITAGE PRODUCTS,HG0173,076970080021,Aura-Tone Unscented with Arnica Lotion 8 oz,6.75,11.29
HERITAGE PRODUCTS,HG0192,076970937950,Baking Soda Bar Soap 3.5 oz,3.3,5.49
HERITAGE PRODUCTS,HG0108,076970888887,Bergamot Essential Oil 1 oz,14.99,24.99
HERITAGE PRODUCTS,HG0165,076970974122,Bergamot Grapefruit Aura Glow 2 oz,2.39,3.99
HERITAGE PRODUCTS,HG0166,076970700622,Bergamot Grapefruit Aura Glow 8 oz,5.27,8.79
HERITAGE PRODUCTS,HG0168,076970977932,Bergamot Grapefruit Flower Water 8 oz,5.4,9.09
HERITAGE PRODUCTS,HG0204,076970747429,Black Seed Oil 8 oz,15,24.99
HERITAGE PRODUCTS,HG0205,076970141227,Blemish Treatment Toner 4 oz,6,9.99
HERITAGE PRODUCTS,HG0109,076970998227,Campho-Derm 4 oz,5.99,9.99
HERITAGE PRODUCTS,HG0064,076970111312,Casoda 1 oz,4.3,7.19
HERITAGE PRODUCTS,HG0114,076970657346,Casto-Vera Butter 2 oz,8.39,13.99
HERITAGE PRODUCTS,HG0172,076970605378,Castor Clean Towelettes 40 ct,4.79,7.99
HERITAGE PRODUCTS,HG0018,076970221165,Castor Oil Cold Pressed 16 oz,6.15,10.29
HERITAGE PRODUCTS,HG0062,076970221325,Castor Oil Cold Pressed 32 oz,9.35,15.59
HERITAGE PRODUCTS,HG0014,076970221042,Castor Oil Cold Pressed 4 oz,3.1,5.19
HERITAGE PRODUCTS,HG0170,076970301508,Castor Oil 725 MG 60 cap vegi,6.95,11.59
HERITAGE PRODUCTS,HG0032,076970221097,Castor Oil Cold Pressed 8 oz,3.75,6.29
HERITAGE PRODUCTS,HG0187,076970268696,Castor Oil Pack Kit 1 kit,17.26,28.77
HERITAGE PRODUCTS,HG0091,076970080014,Castor Oil Pack Holder 1 pc,24.95,41.59
HERITAGE PRODUCTS,HG0090,076970221035,Castor Oil Roll-On 3 oz,4,6.69
HERITAGE PRODUCTS,HG0113,076970776252,Castor Oil Soap 3.5 oz,3.3,5.49
HERITAGE PRODUCTS,HG0110,076970221981,Castor Clean Castor Oil Solvent 16 oz,4.79,7.99
HERITAGE PRODUCTS,HG0115,076970829842,Cedarwood Oil Essential Oil 1 oz,4.79,7.99
HERITAGE PRODUCTS,HG0116,076970826780,Cinnamon Oil Essential Oil 1 oz,7.79,12.99
HERITAGE PRODUCTS,HG0117,076970836918,Clary Sage Oil Essential Oil 1 oz,16.79,27.99
HERITAGE PRODUCTS,HG0180,076970589111,Colloidal Silver Foaming Soap Rosemary Spearmint 8 oz,5.6,9.39
HERITAGE PRODUCTS,HG0017,076970110346,Aura Glow Skin Lotion Coconut 8 oz,5.5,9.19
HERITAGE PRODUCTS,HG0179,076970917709,Colloidal Silver Foaming Soap Unscented 8 oz,5.6,9.39
HERITAGE PRODUCTS,HG0119,076970090013,Colloidal Silver 20PPM 3 oz,15.6,26.09
HERITAGE PRODUCTS,HG0188,076970414468,Colloidal Silver Salve 2 oz,11.99,19.99
HERITAGE PRODUCTS,HG0202,076970934362,Colloidal Silver Shampoo 12 oz,7.8,12.99
HERITAGE PRODUCTS,HG0092,076970776481,Colloidal Silver Soap 3.5 oz,3.3,5.49
HERITAGE PRODUCTS,HG0118,076970070046,Colloidal Silver w/Atomidine Spray 2 oz,7.79,12.99
HERITAGE PRODUCTS,HG0053,076970221882,Cotton Flannel 1 unit,7.6,12.69
HERITAGE PRODUCTS,HG0120,076970231867,Cotton Flannel Organic 1 unit,8.39,13.99
HERITAGE PRODUCTS,HG8001,076970443826,Aura Glow Lip Balm 12 pc,50.28,6.99
HERITAGE PRODUCTS,HG0123,076970665860,Duogest 90 capsule,13.19,21.99
HERITAGE PRODUCTS,HG0037,076970110681,Egyptian Oil Original 8 oz,6.55,10.99
HERITAGE PRODUCTS,HG0002,076970110674,Egyptian Oil Extra Peanut Oil 8 oz,6.65,11.09
HERITAGE PRODUCTS,HG0096,076970823161,Eucalyptus Essential Oil 1 oz,4.05,6.79
HERITAGE PRODUCTS,HG0095,076970823192,Eucalyptus Essential Oil 4 oz,12.85,21.49
HERITAGE PRODUCTS,HG0047,076970446346,Flower Water Gardenia w/Atomizer 4 oz,3.7,6.19
HERITAGE PRODUCTS,HG0127,076970443222,Gold Cream 2 oz,14.39,23.99
HERITAGE PRODUCTS,HG0128,076970840250,Grapefruit Oil Essential Oil 1 oz,8.39,13.99
HERITAGE PRODUCTS,HG0129,076970334117,Grapeseed Palma Christi w/Pump Top 8 oz,5.99,9.99
HERITAGE PRODUCTS,HG0051,076970910540,Grapeseed Oil 16 oz,7.25,12.09
HERITAGE PRODUCTS,HG0060,076970555550,Grapeseed Oil 8 oz,4.35,7.29
HERITAGE PRODUCTS,HG0183,076970443499,Hazel Vera 16 oz,5.87,9.79
HERITAGE PRODUCTS,HG0130,076970095032,Herbal Heat Roll-On 3 oz,8.2,13.69
HERITAGE PRODUCTS,HG0194,076970511761,Hot Springs Sulfur Bar Soap 3.5 oz,3.3,5.49
HERITAGE PRODUCTS,HG0181,076970360185,Hydrogen Peroxide Mouthwash Cinnamon Stick 16 oz,5.2,8.69
HERITAGE PRODUCTS,HG0034,076970665716,Hydrogen Peroxide Mouthwash 16 oz,5.2,8.69
HERITAGE PRODUCTS,HG0094,076970080144,Hydrogen Peroxide Mouthwash Wintermint 16 oz,5.2,8.69
HERITAGE PRODUCTS,HG0005,076970554256,Ipsab Gum Mouthwash Concentrate 1 oz,6,10.09
HERITAGE PRODUCTS,HG0001,076970111527,Ipsab Herbal Gum Treatment 2 oz,7.25,12.09
HERITAGE PRODUCTS,HG0068,076970554454,Ipsab Herbal Gum Treatment 4 oz,10.5,17.59
HERITAGE PRODUCTS,HG0083,076970070060,Ipsab Tooth Powder Cinnamon 4 oz,4.85,8.09
HERITAGE PRODUCTS,HG0007,076970554362,Ipsab Tooth Powder Peppermint 4 oz,4.9,8.19
HERITAGE PRODUCTS,HG0171,076970930586,Ipsab Whitening Toothpaste 4.23 oz,4.7,7.89
HERITAGE PRODUCTS,HG0019,076970554478,Ipsadent Herbal Mouthwash 16 oz,7.55,12.59
HERITAGE PRODUCTS,HG0016,076970110353,Aura Glow Skin Lotion Jasmine 8 oz,5.45,9.09
HERITAGE PRODUCTS,HG0029,076970446780,Flower Water Jasmine w/Atomizer 4 oz,3.7,6.19
HERITAGE PRODUCTS,HG0050,076970830824,Jojoba Oil 1 oz,3.89,6.49
HERITAGE PRODUCTS,HG0004,076970443468,Liquid Lanolin 4 oz,9.5,15.89
HERITAGE PRODUCTS,HG0131,076970442188,Lavender & Roses 8 oz,5.99,9.99
HERITAGE PRODUCTS,HG0012,076970110339,Aura Glow Skin Lotion Lavender 8 oz,5.45,9.09
HERITAGE PRODUCTS,HG0086,076970827237,Lavender Essential Oil 1 oz,9,15.09
